iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,population,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,people_vaccinated_per_hundred,year,month,week,year_month,case_fatality_rate,vax_pct_population
FRA,Europe,France,2021-03-31,20674346,100369,232887,1011,497879.0,298727.0,199151.0,3011.0,501.0,68000000,304034.5,1476.015,3424.809,14.868,0.44,2021,3,13,2021-03,1.1265,0.29
FRA,Europe,France,2021-04-01,20750019,75673,233569,682,509067.0,298727.0,203626.0,2270.0,378.0,68000000,305147.338,1112.838,3434.838,10.029,0.45,2021,4,13,2021-04,1.1256,0.3
FRA,Europe,France,2021-04-02,20838348,88329,234514,945,520380.0,312228.0,208152.0,2649.0,441.0,68000000,306446.294,1298.956,3448.735,13.897,0.46,2021,4,13,2021-04,1.1254,0.31
FRA,Europe,France,2021-04-03,20906422,68074,235359,845,531817.0,319090.0,212726.0,2042.0,340.0,68000000,307447.382,1001.088,3461.162,12.426,0.47,2021,4,13,2021-04,1.1258,0.31
FRA,Europe,France,2021-04-04,21004191,97769,236555,1196,543378.0,326026.0,217351.0,2933.0,488.0,68000000,308885.162,1437.779,3478.75,17.588,0.48,2021,4,13,2021-04,1.1262,0.32
FRA,Europe,France,2021-04-05,21087774,83583,237434,879,555063.0,333037.0,222025.0,2507.0,417.0,68000000,310114.324,1229.162,3491.676,12.926,0.49,2021,4,14,2021-04,1.1259,0.33
FRA,Europe,France,2021-04-06,21155014,67240,238247,813,566873.0,333037.0,226749.0,2017.0,336.0,68000000,311103.147,988.824,3503.632,11.956,0.5,2021,4,14,2021-04,1.1262,0.33
FRA,Europe,France,2021-04-07,21231587,76573,239277,1030,578808.0,347284.0,231523.0,2297.0,382.0,68000000,312229.221,1126.074,3518.779,15.147,0.51,2021,4,14,2021-04,1.127,0.34
FRA,Europe,France,2021-04-08,21299019,67432,239823,546,590866.0,354519.0,236346.0,2022.0,337.0,68000000,313220.868,991.647,3526.809,8.029,0.52,2021,4,14,2021-04,1.126,0.35
FRA,Europe,France,2021-04-09,21376188,77169,240671,848,603049.0,361829.0,241219.0,2315.0,385.0,68000000,314355.706,1134.838,3539.279,12.471,0.53,2021,4,14,2021-04,1.1259,0.35
FRA,Europe,France,2021-04-10,21461702,85514,241789,1118,615356.0,369213.0,246142.0,2565.0,427.0,68000000,315613.265,1257.559,3555.721,16.441,0.54,2021,4,14,2021-04,1.1266,0.36
FRA,Europe,France,2021-04-11,21540268,78566,242703,914,627787.0,376672.0,251114.0,2356.0,392.0,68000000,316768.647,1155.382,3569.162,13.441,0.55,2021,4,14,2021-04,1.1267,0.37
FRA,Europe,France,2021-04-12,21615571,75303,243633,930,640343.0,384205.0,256137.0,2259.0,376.0,68000000,317876.044,1107.397,3582.838,13.676,0.57,2021,4,15,2021-04,1.1271,0.38
FRA,Europe,France,2021-04-13,21682054,66483,244393,760,653023.0,391813.0,261209.0,1994.0,332.0,68000000,318853.735,977.691,3594.015,11.176,0.58,2021,4,15,2021-04,1.1272,0.38
FRA,Europe,France,2021-04-14,21751995,69941,245418,1025,653023.0,399496.0,266331.0,2098.0,349.0,68000000,319882.279,1028.544,3609.088,15.074,0.59,2021,4,15,2021-04,1.1283,0.39
FRA,Europe,France,2021-04-15,21816970,64975,245957,539,678756.0,407253.0,271502.0,1949.0,324.0,68000000,320837.794,955.515,3617.015,7.926,0.6,2021,4,15,2021-04,1.1274,0.4
FRA,Europe,France,2021-04-16,21903226,86256,246928,971,691809.0,415085.0,276723.0,2587.0,431.0,68000000,322106.265,1268.471,3631.294,14.279,0.61,2021,4,15,2021-04,1.1274,0.41
FRA,Europe,France,2021-04-17,21968371,65145,247484,556,704987.0,415085.0,281994.0,1954.0,325.0,68000000,323064.279,958.015,3639.471,8.176,0.62,2021,4,15,2021-04,1.1265,0.41
FRA,Europe,France,2021-04-18,22047002,78631,248192,708,718288.0,430972.0,287315.0,2358.0,393.0,68000000,324220.618,1156.338,3649.882,10.412,0.63,2021,4,15,2021-04,1.1257,0.42
FRA,Europe,France,2021-04-19,22117485,70483,248934,742,731714.0,439028.0,292685.0,2114.0,352.0,68000000,325257.132,1036.515,3660.794,10.912,0.65,2021,4,16,2021-04,1.1255,0.43
FRA,Europe,France,2021-04-20,22183989,66504,249531,597,745265.0,447159.0,298106.0,1995.0,332.0,68000000,326235.132,978.0,3669.574,8.779,0.66,2021,4,16,2021-04,1.1248,0.44
FRA,Europe,France,2021-04-21,22262298,78309,250664,1133,758939.0,455363.0,303575.0,2349.0,391.0,68000000,327386.735,1151.603,3686.235,16.662,0.67,2021,4,16,2021-04,1.126,0.45
FRA,Europe,France,2021-04-22,22334689,72391,251703,1039,772738.0,463642.0,309095.0,2171.0,361.0,68000000,328451.309,1064.574,3701.515,15.279,0.68,2021,4,16,2021-04,1.127,0.45
FRA,Europe,France,2021-04-23,22404916,70227,252420,717,786661.0,471996.0,314664.0,2106.0,0.0,68000000,329484.059,1032.75,3712.059,10.544,0.69,2021,4,16,2021-04,1.1266,0.46
FRA,Europe,France,2021-04-24,22480260,75344,253344,924,800709.0,480425.0,320283.0,2260.0,376.0,68000000,330592.059,1108.0,3725.647,13.588,0.71,2021,4,16,2021-04,1.127,0.47
FRA,Europe,France,2021-04-25,22552156,71896,254174,830,800709.0,488928.0,325952.0,2156.0,359.0,68000000,331649.353,1057.294,3737.853,12.206,0.72,2021,4,16,2021-04,1.127,0.48
FRA,Europe,France,2021-04-26,22618181,66025,255063,889,829177.0,497506.0,331670.0,1980.0,330.0,68000000,332620.309,970.956,3750.926,13.074,0.73,2021,4,17,2021-04,1.1277,0.49
FRA,Europe,France,2021-04-27,22691036,72855,255951,888,843597.0,506158.0,337438.0,2185.0,364.0,68000000,333691.706,1071.397,3763.985,13.059,0.74,2021,4,17,2021-04,1.128,0.5
FRA,Europe,France,2021-04-28,22766525,75489,256549,598,858142.0,514885.0,343256.0,2264.0,377.0,68000000,334801.838,1110.132,3772.779,8.794,0.76,2021,4,17,2021-04,1.1269,0.5
FRA,Europe,France,2021-04-29,22823456,56931,257295,746,872811.0,523686.0,349124.0,1707.0,284.0,68000000,335639.059,837.221,3783.75,10.971,0.77,2021,4,17,2021-04,1.1273,0.51
FRA,Europe,France,2021-04-30,22892268,68812,258189,894,887605.0,532563.0,355042.0,2064.0,344.0,68000000,336651.0,1011.941,3796.897,13.147,0.78,2021,4,17,2021-04,1.1278,0.52
FRA,Europe,France,2021-05-01,22949315,57047,258838,649,902522.0,541513.0,361008.0,1711.0,285.0,68000000,337489.926,838.926,3806.441,9.544,0.8,2021,5,17,2021-05,1.1279,0.53
FRA,Europe,France,2021-05-02,23009541,60226,259684,846,917564.0,550538.0,367025.0,1806.0,301.0,68000000,338375.603,885.676,3818.882,12.441,0.81,2021,5,17,2021-05,1.1286,0.54
FRA,Europe,France,2021-05-03,23079624,70083,260672,988,932731.0,559638.0,373092.0,2102.0,350.0,68000000,339406.235,1030.632,3833.412,14.529,0.82,2021,5,18,2021-05,1.1294,0.55
FRA,Europe,France,2021-05-04,23157583,77959,261567,895,948021.0,568812.0,379208.0,0.0,389.0,68000000,340552.691,1146.456,3846.574,13.162,0.84,2021,5,18,2021-05,1.1295,0.56
FRA,Europe,France,2021-05-05,23235511,77928,262506,939,948021.0,578061.0,385374.0,2337.0,389.0,68000000,341698.691,1146.0,3860.382,13.809,0.85,2021,5,18,2021-05,1.1298,0.57
FRA,Europe,France,2021-05-06,23291127,55616,263323,817,978976.0,587385.0,391590.0,1668.0,278.0,68000000,342516.574,817.882,3872.397,12.015,0.86,2021,5,18,2021-05,1.1306,0.58
FRA,Europe,France,2021-05-07,23355738,64611,263966,643,994639.0,596783.0,397855.0,1938.0,323.0,68000000,343466.735,950.162,3881.853,9.456,0.88,2021,5,18,2021-05,1.1302,0.59
FRA,Europe,France,2021-05-08,23424324,68586,264660,694,1010427.0,606256.0,404170.0,2057.0,342.0,68000000,344475.353,1008.618,3892.059,10.206,0.89,2021,5,18,2021-05,1.1299,0.59
FRA,Europe,France,2021-05-09,23481010,56686,265179,519,1026340.0,615804.0,410536.0,1700.0,283.0,68000000,345308.971,833.618,3899.691,7.632,0.91,2021,5,18,2021-05,1.1293,0.6
FRA,Europe,France,2021-05-10,23553614,72604,266196,1017,1042376.0,625425.0,410536.0,2178.0,363.0,68000000,346376.676,1067.706,3914.647,14.956,0.92,2021,5,19,2021-05,1.1302,0.6
FRA,Europe,France,2021-05-11,23625270,71656,267126,930,1058537.0,635122.0,423414.0,2149.0,0.0,68000000,347430.441,1053.765,3928.324,13.676,0.93,2021,5,19,2021-05,1.1307,0.62
FRA,Europe,France,2021-05-12,23700680,75410,267777,651,1074822.0,635122.0,429928.0,2262.0,377.0,68000000,348539.412,1108.971,3937.897,9.574,0.95,2021,5,19,2021-05,1.1298,0.63
FRA,Europe,France,2021-05-13,23752579,51899,268534,757,1091232.0,635122.0,436492.0,1556.0,259.0,68000000,349302.632,763.221,3949.029,11.132,0.96,2021,5,19,2021-05,1.1305,0.64
FRA,Europe,France,2021-05-14,23809573,56994,269268,734,1107765.0,664659.0,436492.0,1709.0,284.0,68000000,350140.779,838.147,3959.824,10.794,0.98,2021,5,19,2021-05,1.1309,0.64
FRA,Europe,France,2021-05-15,23881914,72341,270259,991,1107765.0,674654.0,449769.0,2170.0,0.0,68000000,351204.618,1063.838,3974.397,14.574,0.99,2021,5,19,2021-05,1.1316,0.66
FRA,Europe,France,2021-05-16,23949930,68016,270820,561,1141206.0,684723.0,456482.0,2040.0,340.0,68000000,352204.853,1000.235,3982.647,8.25,1.01,2021,5,19,2021-05,1.1308,0.67
FRA,Europe,France,2021-05-17,24023317,73387,271653,833,1158113.0,694867.0,456482.0,2201.0,366.0,68000000,353284.074,1079.221,3994.897,12.25,1.02,2021,5,20,2021-05,1.1308,0.67
FRA,Europe,France,2021-05-18,24075254,51937,272311,658,1158113.0,705086.0,470057.0,1558.0,259.0,68000000,354047.853,763.779,4004.574,9.676,1.04,2021,5,20,2021-05,1.1311,0.69
FRA,Europe,France,2021-05-19,24140551,65297,273069,758,1192299.0,715379.0,476919.0,1958.0,326.0,68000000,355008.103,960.25,4015.721,11.147,1.05,2021,5,20,2021-05,1.1312,0.7
FRA,Europe,France,2021-05-20,24204895,64344,273870,801,1209579.0,715379.0,483831.0,1930.0,321.0,68000000,355954.338,946.235,4027.5,11.779,1.07,2021,5,20,2021-05,1.1315,0.71
FRA,Europe,France,2021-05-21,24255692,50797,274554,684,1226983.0,736189.0,490793.0,1523.0,0.0,68000000,356701.353,747.015,4037.559,10.059,1.08,2021,5,20,2021-05,1.1319,0.72
FRA,Europe,France,2021-05-22,24318195,62503,275208,654,1244511.0,746706.0,497804.0,1875.0,312.0,68000000,357620.515,919.162,4047.176,9.618,1.1,2021,5,20,2021-05,1.1317,0.73
FRA,Europe,France,2021-05-23,24382874,64679,276093,885,1262164.0,757298.0,504865.0,1940.0,323.0,68000000,358571.676,951.162,4060.191,13.015,1.11,2021,5,20,2021-05,1.1323,0.74
FRA,Europe,France,2021-05-24,24437022,54148,276582,489,1279941.0,767964.0,511976.0,1624.0,0.0,68000000,359367.971,796.294,4067.382,7.191,1.13,2021,5,21,2021-05,1.1318,0.75
FRA,Europe,France,2021-05-25,24493040,56018,277129,547,1297842.0,778705.0,519136.0,1680.0,280.0,68000000,360191.765,823.794,4075.426,8.044,1.15,2021,5,21,2021-05,1.1315,0.76
FRA,Europe,France,2021-05-26,24557935,64895,277662,533,1315868.0,789520.0,526347.0,1946.0,0.0,68000000,361146.103,954.338,4083.265,7.838,1.16,2021,5,21,2021-05,1.1306,0.77
FRA,Europe,France,2021-05-27,24618460,60525,278291,629,1334018.0,800410.0,533607.0,1815.0,302.0,68000000,362036.176,890.074,4092.515,9.25,1.18,2021,5,21,2021-05,1.1304,0.78
FRA,Europe,France,2021-05-28,24688394,69934,279025,734,1352292.0,811375.0,540916.0,2098.0,349.0,68000000,363064.618,1028.441,4103.309,10.794,1.19,2021,5,21,2021-05,1.1302,0.8
FRA,Europe,France,2021-05-29,24745606,57212,279791,766,1370691.0,822414.0,548276.0,1716.0,286.0,68000000,363905.971,841.353,4114.574,11.265,1.21,2021,5,21,2021-05,1.1307,0.81
FRA,Europe,France,2021-05-30,24800880,55274,280474,683,1389213.0,833527.0,555685.0,1658.0,276.0,68000000,364718.824,812.853,4124.618,10.044,1.23,2021,5,21,2021-05,1.1309,0.82
FRA,Europe,France,2021-05-31,24873572,72692,281265,791,1407861.0,844716.0,563144.0,2180.0,363.0,68000000,365787.824,1069.0,4136.25,11.632,1.24,2021,5,22,2021-05,1.1308,0.83
FRA,Europe,France,2021-06-01,24944393,70821,282140,875,1426632.0,855979.0,570652.0,2124.0,354.0,68000000,366829.309,1041.485,4149.118,12.868,1.26,2021,6,22,2021-06,1.1311,0.84
FRA,Europe,France,2021-06-02,24993714,49321,282548,408,1445528.0,867316.0,570652.0,1479.0,246.0,68000000,367554.618,725.309,4155.118,6.0,1.28,2021,6,22,2021-06,1.1305,0.84
FRA,Europe,France,2021-06-03,25061030,67316,283164,616,1464548.0,878728.0,585819.0,2019.0,336.0,68000000,368544.559,989.941,4164.176,9.059,1.29,2021,6,22,2021-06,1.1299,0.86
FRA,Europe,France,2021-06-04,25112288,51258,283788,624,1483692.0,890215.0,593476.0,1537.0,256.0,68000000,369298.353,753.794,4173.353,9.176,1.31,2021,6,22,2021-06,1.1301,0.87
FRA,Europe,France,2021-06-05,25161534,49246,284392,604,1502961.0,901776.0,601184.0,1477.0,246.0,68000000,370022.559,724.206,4182.235,8.882,1.33,2021,6,22,2021-06,1.1303,0.88
FRA,Europe,France,2021-06-06,25216777,55243,285120,728,1502961.0,913412.0,608941.0,1657.0,276.0,68000000,370834.956,812.397,4192.941,10.706,1.34,2021,6,22,2021-06,1.1307,0.9
FRA,Europe,France,2021-06-07,25271946,55169,285708,588,1541872.0,925123.0,616748.0,1655.0,275.0,68000000,371646.265,811.309,4201.588,8.647,1.36,2021,6,23,2021-06,1.1305,0.91
FRA,Europe,France,2021-06-08,25340543,68597,286588,880,1561513.0,936907.0,624605.0,2057.0,342.0,68000000,372655.044,1008.779,4214.529,12.941,1.38,2021,6,23,2021-06,1.1309,0.92
FRA,Europe,France,2021-06-09,25406572,66029,287418,830,1581279.0,948767.0,632511.0,1980.0,330.0,68000000,373626.059,971.015,4226.735,12.206,1.4,2021,6,23,2021-06,1.1313,0.93
FRA,Europe,France,2021-06-10,25479304,72732,288470,1052,1601170.0,960702.0,640468.0,2181.0,363.0,68000000,374695.647,1069.588,4242.206,15.471,1.41,2021,6,23,2021-06,1.1322,0.94
FRA,Europe,France,2021-06-11,25545560,66256,289092,622,1621184.0,972710.0,648473.0,1987.0,331.0,68000000,375670.0,974.353,4251.353,9.147,1.43,2021,6,23,2021-06,1.1317,0.95
FRA,Europe,France,2021-06-12,25604768,59208,289783,691,1641323.0,984793.0,656529.0,1776.0,296.0,68000000,376540.706,870.706,4261.515,10.162,1.45,2021,6,23,2021-06,1.1318,0.97
FRA,Europe,France,2021-06-13,25670998,66230,290578,795,1661586.0,996951.0,664634.0,1986.0,331.0,68000000,377514.676,973.971,4273.206,11.691,1.47,2021,6,23,2021-06,1.1319,0.98
FRA,Europe,France,2021-06-14,25744791,73793,291663,1085,1681974.0,1009184.0,672789.0,2213.0,0.0,68000000,378599.868,1085.191,4289.162,15.956,1.48,2021,6,24,2021-06,1.1329,0.99
FRA,Europe,France,2021-06-15,25811656,66865,292284,621,1702486.0,1021491.0,680994.0,2005.0,334.0,68000000,379583.176,983.309,4298.294,9.132,1.5,2021,6,24,2021-06,1.1324,1.0
FRA,Europe,France,2021-06-16,25880005,68349,293068,784,1723122.0,1033873.0,689248.0,2050.0,341.0,68000000,380588.309,1005.132,4309.824,11.529,1.52,2021,6,24,2021-06,1.1324,1.01
FRA,Europe,France,2021-06-17,25952975,72970,293818,750,1743882.0,1046329.0,697552.0,2189.0,364.0,68000000,381661.397,1073.088,4320.853,11.029,1.54,2021,6,24,2021-06,1.1321,1.03
FRA,Europe,France,2021-06-18,26005658,52683,294423,605,1764767.0,1058860.0,705906.0,1580.0,263.0,68000000,382436.147,774.75,4329.75,8.897,1.56,2021,6,24,2021-06,1.1321,1.04
FRA,Europe,France,2021-06-19,26073342,67684,295066,643,1785776.0,1071465.0,714310.0,2030.0,338.0,68000000,383431.5,995.353,4339.206,9.456,1.58,2021,6,24,2021-06,1.1317,1.05
FRA,Europe,France,2021-06-20,26144982,71640,295657,591,1785776.0,1084146.0,722764.0,2149.0,358.0,68000000,384485.029,1053.529,4347.897,8.691,1.59,2021,6,24,2021-06,1.1308,1.06
FRA,Europe,France,2021-06-21,26219560,74578,296538,881,1828168.0,1096900.0,731267.0,2237.0,372.0,68000000,385581.765,1096.735,4360.853,12.956,1.61,2021,6,25,2021-06,1.131,1.08
FRA,Europe,France,2021-06-22,26275638,56078,297110,572,1849550.0,1109730.0,739820.0,1682.0,280.0,68000000,386406.441,824.676,4369.265,8.412,1.63,2021,6,25,2021-06,1.1307,1.09
FRA,Europe,France,2021-06-23,26339467,63829,297694,584,1849550.0,1122633.0,748422.0,1914.0,319.0,68000000,387345.103,938.662,4377.853,8.588,1.65,2021,6,25,2021-06,1.1302,1.1
FRA,Europe,France,2021-06-24,26408161,68694,298389,695,1892687.0,1135612.0,757074.0,2060.0,343.0,68000000,388355.309,1010.206,4388.074,10.221,1.67,2021,6,25,2021-06,1.1299,1.11
FRA,Europe,France,2021-06-25,26466077,57916,298867,478,1914442.0,1148665.0,765776.0,1737.0,289.0,68000000,389207.015,851.706,4395.103,7.029,1.69,2021,6,25,2021-06,1.1292,1.13
FRA,Europe,France,2021-06-26,26533479,67402,299836,969,1936321.0,1161792.0,774528.0,0.0,337.0,68000000,390198.221,991.206,4409.353,14.25,1.71,2021,6,25,2021-06,1.13,1.14
FRA,Europe,France,2021-06-27,26592349,58870,300535,699,1958325.0,1161792.0,783330.0,1766.0,294.0,68000000,391063.956,865.735,4419.632,10.279,1.73,2021,6,25,2021-06,1.1302,1.15
FRA,Europe,France,2021-06-28,26653581,61232,301359,824,1980453.0,1161792.0,792181.0,1836.0,306.0,68000000,391964.426,900.471,4431.75,12.118,1.75,2021,6,26,2021-06,1.1307,1.16
FRA,Europe,France,2021-06-29,26718069,64488,302055,696,2002705.0,1201623.0,801082.0,1934.0,322.0,68000000,392912.779,948.353,4441.985,10.235,1.77,2021,6,26,2021-06,1.1305,1.18
FRA,Europe,France,2021-06-30,26785326,67257,303000,945,2025082.0,1215049.0,810032.0,2017.0,336.0,68000000,393901.853,989.074,4455.882,13.897,1.79,2021,6,26,2021-06,1.1312,1.19
FRA,Europe,France,2021-07-01,26850917,65591,303735,735,2047583.0,1228549.0,819033.0,1967.0,327.0,68000000,394866.426,964.574,4466.691,10.809,1.81,2021,7,26,2021-07,1.1312,1.2
FRA,Europe,France,2021-07-02,26918164,67247,304530,795,2070208.0,1242124.0,828083.0,2017.0,336.0,68000000,395855.353,988.926,4478.382,11.691,1.83,2021,7,26,2021-07,1.1313,1.22
FRA,Europe,France,2021-07-03,26980625,62461,305233,703,2092957.0,1255774.0,837182.0,1873.0,312.0,68000000,396773.897,918.544,4488.721,10.338,1.85,2021,7,26,2021-07,1.1313,1.23
FRA,Europe,France,2021-07-04,27039741,59116,305996,763,2115831.0,1269498.0,846332.0,1773.0,295.0,68000000,397643.25,869.353,4499.941,11.221,1.87,2021,7,26,2021-07,1.1317,1.24
FRA,Europe,France,2021-07-05,27096242,56501,306661,665,2138829.0,1283297.0,855531.0,1695.0,282.0,68000000,398474.147,830.897,4509.721,9.779,1.89,2021,7,27,2021-07,1.1317,1.26
FRA,Europe,France,2021-07-06,27157334,61092,307258,597,2161952.0,1297171.0,864780.0,1832.0,305.0,68000000,399372.559,898.412,4518.5,8.779,1.91,2021,7,27,2021-07,1.1314,1.27
FRA,Europe,France,2021-07-07,27229757,72423,307903,645,2185199.0,1311119.0,874079.0,2172.0,362.0,68000000,400437.603,1065.044,4527.985,9.485,1.93,2021,7,27,2021-07,1.1308,1.29
FRA,Europe,France,2021-07-08,27308568,78811,308852,949,2208570.0,1325142.0,883428.0,2364.0,394.0,68000000,401596.588,1158.985,4541.941,13.956,1.95,2021,7,27,2021-07,1.131,1.3
FRA,Europe,France,2021-07-09,27370459,61891,309548,696,2232065.0,1339239.0,892826.0,1856.0,309.0,68000000,402506.75,910.162,4552.176,10.235,1.97,2021,7,27,2021-07,1.131,1.31
FRA,Europe,France,2021-07-10,27431148,60689,310068,520,2255685.0,1353411.0,902274.0,1820.0,0.0,68000000,403399.235,892.485,4559.824,7.647,1.99,2021,7,27,2021-07,1.1304,1.33
FRA,Europe,France,2021-07-11,27510989,79841,310915,847,2279429.0,1367657.0,911771.0,2395.0,399.0,68000000,404573.368,1174.132,4572.279,12.456,2.01,2021,7,27,2021-07,1.1301,1.34
FRA,Europe,France,2021-07-12,27578544,67555,311686,771,2303297.0,1381978.0,921318.0,2026.0,337.0,68000000,405566.824,993.456,4583.618,11.338,2.03,2021,7,28,2021-07,1.1302,1.35
FRA,Europe,France,2021-07-13,27665844,87300,312868,1182,2327290.0,1396374.0,930916.0,0.0,436.0,68000000,406850.647,1283.824,4601.0,17.382,2.05,2021,7,28,2021-07,1.1309,1.37
FRA,Europe,France,2021-07-14,27746886,81042,313552,684,2351407.0,1410844.0,940562.0,2431.0,405.0,68000000,408042.441,1191.794,4611.059,10.059,2.07,2021,7,28,2021-07,1.13,1.38
FRA,Europe,France,2021-07-15,27817022,70136,314274,722,2375648.0,1425388.0,940562.0,2104.0,350.0,68000000,409073.853,1031.412,4621.676,10.618,2.1,2021,7,28,2021-07,1.1298,1.38
FRA,Europe,France,2021-07-16,27886707,69685,315215,941,2400014.0,1440008.0,960005.0,2090.0,348.0,68000000,410098.632,1024.779,4635.515,13.838,2.12,2021,7,28,2021-07,1.1303,1.41
FRA,Europe,France,2021-07-17,27964275,77568,316171,956,2424504.0,1454702.0,969801.0,2327.0,387.0,68000000,411239.338,1140.706,4649.574,14.059,2.14,2021,7,28,2021-07,1.1306,1.43
FRA,Europe,France,2021-07-18,28028816,64541,316809,638,2449118.0,1469470.0,979647.0,1936.0,322.0,68000000,412188.471,949.132,4658.956,9.382,2.16,2021,7,28,2021-07,1.1303,1.44
FRA,Europe,France,2021-07-19,28095215,66399,317716,907,2473857.0,1484314.0,989542.0,1991.0,331.0,68000000,413164.926,976.456,4672.294,13.338,2.18,2021,7,29,2021-07,1.1309,1.46
FRA,Europe,France,2021-07-20,28164134,68919,318493,777,2498720.0,1499232.0,999488.0,2067.0,344.0,68000000,414178.441,1013.515,4683.721,11.426,2.2,2021,7,29,2021-07,1.1308,1.47
FRA,Europe,France,2021-07-21,28252926,88792,319497,1004,2523707.0,1514224.0,1009482.0,2663.0,443.0,68000000,415484.206,1305.765,4698.485,14.765,2.23,2021,7,29,2021-07,1.1308,1.48
FRA,Europe,France,2021-07-22,28334205,81279,320680,1183,2548819.0,1529291.0,1019527.0,2438.0,406.0,68000000,416679.485,1195.279,4715.882,17.397,2.25,2021,7,29,2021-07,1.1318,1.5
FRA,Europe,France,2021-07-23,28399892,65687,321623,943,2574054.0,1544432.0,1029621.0,0.0,328.0,68000000,417645.471,965.985,4729.75,13.868,2.27,2021,7,29,2021-07,1.1325,1.51
FRA,Europe,France,2021-07-24,28488161,88269,322537,914,2599414.0,1559648.0,1039765.0,2648.0,441.0,68000000,418943.544,1298.074,4743.191,13.441,2.29,2021,7,29,2021-07,1.1322,1.53
FRA,Europe,France,2021-07-25,28569033,80872,323255,718,2624899.0,1574939.0,1049959.0,2426.0,404.0,68000000,420132.838,1189.294,4753.75,10.559,2.32,2021,7,29,2021-07,1.1315,1.54
FRA,Europe,France,2021-07-26,28653710,84677,324113,858,2650508.0,1590304.0,1060203.0,2540.0,423.0,68000000,421378.088,1245.25,4766.368,12.618,2.34,2021,7,30,2021-07,1.1311,1.56
FRA,Europe,France,2021-07-27,28729184,75474,324726,613,2676241.0,1605744.0,1070496.0,2264.0,0.0,68000000,422488.0,1109.912,4775.382,9.015,2.36,2021,7,30,2021-07,1.1303,1.57
FRA,Europe,France,2021-07-28,28817111,87927,325435,709,2702098.0,1621258.0,1080839.0,2637.0,0.0,68000000,423781.044,1293.044,4785.809,10.426,2.38,2021,7,30,2021-07,1.1293,1.59
FRA,Europe,France,2021-07-29,28920882,103771,326536,1101,2728080.0,1636848.0,1091232.0,3113.0,518.0,68000000,425307.088,1526.044,4802.0,16.191,2.41,2021,7,30,2021-07,1.1291,1.6
FRA,Europe,France,2021-07-30,28993894,73012,327581,1045,2754186.0,1652511.0,1101674.0,2190.0,365.0,68000000,426380.794,1073.706,4817.368,15.368,2.43,2021,7,30,2021-07,1.1298,1.62
FRA,Europe,France,2021-07-31,29075201,81307,328706,1125,2780416.0,1668249.0,1112166.0,2439.0,406.0,68000000,427576.485,1195.691,4833.912,16.544,2.45,2021,7,30,2021-07,1.1305,1.64
FRA,Europe,France,2021-08-01,29155931,80730,329626,920,2806771.0,1684062.0,1122708.0,2421.0,403.0,68000000,428763.691,1187.206,4847.441,13.529,2.48,2021,8,30,2021-08,1.1306,1.65
FRA,Europe,France,2021-08-02,29237755,81824,330588,962,2833250.0,1699950.0,1122708.0,2454.0,409.0,68000000,429966.985,1203.294,4861.588,14.147,2.5,2021,8,31,2021-08,1.1307,1.65
FRA,Europe,France,2021-08-03,29325274,87519,331285,697,2859853.0,1715911.0,1143941.0,0.0,437.0,68000000,431254.029,1287.044,4871.838,10.25,2.52,2021,8,31,2021-08,1.1297,1.68
FRA,Europe,France,2021-08-04,29430110,104836,332269,984,2859853.0,1731948.0,1154632.0,3145.0,0.0,68000000,432795.735,1541.706,4886.309,14.471,2.55,2021,8,31,2021-08,1.129,1.7
FRA,Europe,France,2021-08-05,29539676,109566,333155,886,2913433.0,1748059.0,1165373.0,3286.0,547.0,68000000,434407.0,1611.265,4899.338,13.029,2.57,2021,8,31,2021-08,1.1278,1.71
FRA,Europe,France,2021-08-06,29623433,83757,334248,1093,2940409.0,1764245.0,1176163.0,0.0,418.0,68000000,435638.721,1231.721,4915.412,16.074,2.59,2021,8,31,2021-08,1.1283,1.73
FRA,Europe,France,2021-08-07,29721226,97793,335120,872,2967510.0,1780506.0,1187004.0,0.0,488.0,68000000,437076.853,1438.132,4928.235,12.824,2.62,2021,8,31,2021-08,1.1275,1.75
FRA,Europe,France,2021-08-08,29823761,102535,336538,1418,2967510.0,1796840.0,1197893.0,3076.0,512.0,68000000,438584.721,1507.868,4949.088,20.853,2.64,2021,8,31,2021-08,1.1284,1.76
FRA,Europe,France,2021-08-09,29922914,99153,337757,1219,3022084.0,1813250.0,1208833.0,2974.0,495.0,68000000,440042.853,1458.132,4967.015,17.926,2.67,2021,8,32,2021-08,1.1288,1.78
FRA,Europe,France,2021-08-10,30019682,96768,338674,917,3049557.0,1829734.0,1219822.0,2903.0,483.0,68000000,441465.912,1423.059,4980.5,13.485,2.69,2021,8,32,2021-08,1.1282,1.79
FRA,Europe,France,2021-08-11,30107795,88113,339466,792,3077155.0,1846293.0,1230862.0,2643.0,440.0,68000000,442761.691,1295.779,4992.147,11.647,2.72,2021,8,32,2021-08,1.1275,1.81
FRA,Europe,France,2021-08-12,30208927,101132,340698,1232,3104877.0,1862926.0,1230862.0,3033.0,505.0,68000000,444248.926,1487.235,5010.265,18.118,2.74,2021,8,32,2021-08,1.1278,1.81
